order_id,classe_real,classe_predita,probabilidade_predita,prob_0,prob_2
305f0cde-e63d-4ce3-8f42-70138dd340b6,2,2,1.0,0.0,1.0
8d941077-e148-4ebe-be4f-bf7fe1b10aa3,2,2,0.98,0.02,0.98
85adf4eb-dd25-4c91-b6e0-54a731b8e692,2,2,1.0,0.0,1.0
babe85c8-3680-4809-9312-24507904042f,0,0,0.97,0.97,0.03
06e65bbb-2e44-434a-b97d-fe36bfa8b2b8,2,2,1.0,0.0,1.0
09c2aba2-7f85-49db-b929-ca794c6073a9,2,2,1.0,0.0,1.0
4f10d0dd-2cab-4749-bf1f-66c64e510bbc,2,2,1.0,0.0,1.0
e41905de-0d84-4351-ac6d-5c6a0e5386be,2,2,1.0,0.0,1.0
f33d8f95-c56a-43cc-9783-ccdea53c14bf,2,2,0.98,0.02,0.98
b1a080cd-c455-4b8d-878e-77ae5e32405a,2,2,1.0,0.0,1.0
72f98303-ae12-401e-93b7-1e849c9de2ba,2,2,0.94,0.06,0.94
aec373b3-1d05-4909-870a-51bb382d058f,2,2,1.0,0.0,1.0
00966426-4343-47d2-945d-273afbbdddce,2,2,0.98,0.02,0.98
2093b5ca-ee37-40cf-a316-51965be4b6ad,0,0,0.96,0.96,0.04
a76d6497-5a46-45d1-a14b-8429334f08b9,2,2,1.0,0.0,1.0
be04d7eb-a253-44ae-b7b9-ab481581fc49,2,2,0.98,0.02,0.98
55354972-5673-41a0-9dd5-1c4437ea5adc,0,0,0.94,0.94,0.06
eee04408-6f71-4191-baf8-a763aa1e35a0,2,2,1.0,0.0,1.0
1e137050-b5b5-46e2-b483-ae40cacc0436,2,2,1.0,0.0,1.0
6ef67c98-a02a-48ca-8d98-1412715bf4bf,2,2,1.0,0.0,1.0
21bb00ad-b934-41b5-a7db-44824f38ca9f,0,0,0.97,0.97,0.03
f22df394-a563-47aa-acb8-08b98ab8f5d1,2,2,1.0,0.0,1.0
0fb16b67-08a2-440b-9f21-bc7773aabe41,2,2,0.99,0.01,0.99
d0b15285-0787-4310-9117-ebc353bf97f0,0,0,0.92,0.92,0.08
b0365e24-234b-45a3-8fc4-ba64f590845a,2,2,1.0,0.0,1.0
483dff1f-dcd1-43bd-8e6d-f56314d54cef,0,0,0.98,0.98,0.02
feb4a88f-96bf-4071-b257-f3bd9d73877d,2,2,0.99,0.01,0.99
441a70b5-c3b9-4b02-b21f-8ef094a41f58,2,2,1.0,0.0,1.0
49abc775-7e8a-470a-9873-0cf8ed32eff4,0,0,0.97,0.97,0.03
b8ec32d0-7c18-4766-bc43-54b5396c17f4,2,2,1.0,0.0,1.0
2e7d8a36-6aa0-4951-8150-0f6f67917be5,2,2,1.0,0.0,1.0
87f14528-c90b-44e0-958e-6fa381634c7c,2,2,0.96,0.04,0.96
071d71b9-fe38-49e6-b08d-6ceb5802be05,0,0,0.96,0.96,0.04
919d55cd-3d8e-4040-b76f-0c8dfbbcdc1e,2,2,0.99,0.01,0.99
203f03ac-562e-4e33-9d5b-3fba7be42d9d,2,2,0.99,0.01,0.99
6231fcc7-d7cd-4f2e-bdd1-f94e91fff03a,0,0,0.95,0.95,0.05
cfc82832-2cfc-4edf-83f6-34dd5c5ac85f,2,2,0.99,0.01,0.99
8382dd7e-bcab-42d2-b4a7-4294cf03d90d,2,2,0.98,0.02,0.98
40e46580-6302-439c-bcf9-8142b10a2002,0,0,0.98,0.98,0.02
6b3d5696-037e-4d5a-9436-339957428bf8,2,2,1.0,0.0,1.0
e31157a4-db68-4439-839c-a5351391640e,0,0,0.99,0.99,0.01
f987ebdd-b4f1-4d05-99d6-0678912823c6,2,2,1.0,0.0,1.0
b97fca0b-1f49-4d49-a22c-a90f3ac46ec0,0,0,0.99,0.99,0.01
052ef301-b6a1-4e08-a6eb-8c92f64c11af,2,2,0.99,0.01,0.99
d0ad249b-bf7d-4cbd-b9bb-362fc9a09fd9,2,2,1.0,0.0,1.0
2765c8ac-67d5-49b9-90fc-78dc1b6616d3,2,2,0.99,0.01,0.99
7ef44c6e-aa5c-48ff-925b-b995e2b79850,2,2,0.99,0.01,0.99
0c975209-14a1-490a-a223-b9eb2c02ad25,2,2,1.0,0.0,1.0
f39ef226-a921-4047-91a3-59aaee85e2a4,2,2,1.0,0.0,1.0
536c1555-c904-486e-b60d-40cb7dc405bc,2,2,0.97,0.03,0.97
597dafa8-741d-4bf5-b5f1-ce0b1961e494,2,2,0.99,0.01,0.99
5c226fdd-159a-4a18-a56a-5133dc715ce8,2,2,0.99,0.01,0.99
0bff4ca9-27eb-4306-b9ca-94d91dd36c6b,2,2,0.99,0.01,0.99
1323a3b5-7fba-4bcf-8944-5d190536f279,2,2,1.0,0.0,1.0
7a06dc0e-9aca-4258-b102-cc20ea1896ec,2,2,0.99,0.01,0.99
ca10247b-38da-45ac-a3f5-92b081afdef7,2,2,1.0,0.0,1.0
cd1cd56e-fb87-4257-9660-b756f243f080,2,2,0.99,0.01,0.99
f6b0e370-bc0d-4fff-a12c-2615981bacd5,2,2,1.0,0.0,1.0
70c6d8f1-57bf-4065-8059-e4f036896fee,0,0,0.99,0.99,0.01
5c0e542c-9f8e-4cbc-b5d3-92938649e093,2,2,1.0,0.0,1.0
b4653d00-849b-4c2f-ace6-527a5346c9a3,2,2,1.0,0.0,1.0
f2b991df-8acb-471f-b55c-67239ddbb53e,2,2,0.97,0.03,0.97
3bb84baf-ca6c-4289-95f5-52e578ae5357,2,2,1.0,0.0,1.0
809d82a0-2966-4974-b73e-4efc3fce9334,2,2,1.0,0.0,1.0
6c00d795-133a-4ddf-aeb8-5154153dc152,2,2,1.0,0.0,1.0
89370e96-5f1e-464a-98a8-2945d1119e9e,2,2,1.0,0.0,1.0
9255f43e-3b4f-4d02-9ed2-76ba7c49612b,2,2,1.0,0.0,1.0
ad8bd314-02f7-4735-8933-2088eac99aaa,2,2,1.0,0.0,1.0
a24fe835-e102-4d12-b592-4f13de42158d,2,2,1.0,0.0,1.0
d9999fde-d902-4e01-a063-a369c696ba42,2,2,1.0,0.0,1.0
cc3d9c68-0f88-4ad5-9c7b-e45b54d86e7c,2,2,1.0,0.0,1.0
6e466e17-90ee-4e68-8bd8-0fdbe9b1da55,2,2,1.0,0.0,1.0
d1195737-6355-4182-ab08-8a3d91f23227,2,2,1.0,0.0,1.0
b42969bd-add4-45f7-ab69-b2f2ead930f9,2,2,1.0,0.0,1.0
0f8754e7-0851-4ef5-9bbd-45e434bbc29f,2,2,1.0,0.0,1.0
9a9440b0-ce4f-4b2b-bded-074617448e60,2,2,1.0,0.0,1.0
6428b8ae-8fa6-42e4-8ced-e899a2bf7324,2,2,1.0,0.0,1.0
74cca8ba-f9bb-4bbc-9d57-a9eb5ace4ee5,0,0,1.0,1.0,0.0
30be6684-97c7-45fd-b879-91e9f25bd322,2,2,1.0,0.0,1.0
d0ae9225-be0d-485f-8681-dcf62be5eb2d,2,2,0.98,0.02,0.98
5080c14a-1b0c-4bd7-8a10-e093b76056b8,2,2,1.0,0.0,1.0
c7cb2575-6b86-433b-8677-27f365b62a75,2,2,0.98,0.02,0.98
a10b46c7-82dd-4a46-bdd4-feb5ef3c6ed3,2,2,1.0,0.0,1.0
eced51b4-175b-469e-aa0f-30d63d9f3036,2,2,1.0,0.0,1.0
215c7b3a-20dd-4e52-b970-ed583023cb42,2,2,0.99,0.01,0.99
aa1698d8-3d2a-4930-97db-57fb97c04b84,2,2,1.0,0.0,1.0
68288516-5482-4497-a4e7-94fc7825c5c1,2,2,1.0,0.0,1.0
37b62c1c-91eb-4c77-89ed-b6d3f3453552,2,2,1.0,0.0,1.0
0deb9a43-9313-4b14-b898-50a95119fc90,2,2,0.97,0.03,0.97
cc60e6f5-8108-4e68-99a5-1a5b40b0ad31,2,2,1.0,0.0,1.0
a272e8d1-407c-4106-b99d-7a116c052c59,0,0,0.96,0.96,0.04
b63b4fbe-8452-46af-b263-1bab7f178bf0,0,0,0.99,0.99,0.01
bb55087a-2612-4c68-ab31-4efac6b1b6ff,2,2,1.0,0.0,1.0
6452c32a-d922-409f-a601-075065295233,2,2,1.0,0.0,1.0
43d1e224-d409-4c59-a5f1-9abb32679ad4,2,2,1.0,0.0,1.0
0741c5ab-68c8-4898-a5c5-5ef2d7322c20,2,2,0.98,0.02,0.98
8de74937-46b9-4d45-b310-99dd4273522e,2,2,1.0,0.0,1.0
f52820ee-a990-4c78-899a-e46e8a35f21b,2,2,1.0,0.0,1.0
65dc5abe-039a-4beb-bf16-62f17847907e,2,2,1.0,0.0,1.0
9fa59b50-28e0-4e52-8501-771b5edeebb5,2,2,1.0,0.0,1.0
0c1b20ae-f0ce-477e-bb0d-139caa71219c,2,2,1.0,0.0,1.0
5cf2f8f8-629a-43f2-8325-25d1543e9f9d,2,2,0.99,0.01,0.99
f8bf10fe-6ed6-47e6-b6f8-964115c0a8fe,2,2,1.0,0.0,1.0
d4bd85f4-f53f-40e6-b484-2e22a23d265c,2,2,1.0,0.0,1.0
372d103c-8dab-4771-a74c-c3470af2b66e,2,2,1.0,0.0,1.0
4d3b1703-41aa-4212-a325-ae52ac096062,2,2,0.99,0.01,0.99
176ea70d-18e1-4ffd-8e77-5bdc6d86e73a,2,2,1.0,0.0,1.0
8a884a9a-f9a8-4569-8ba6-f54cd7d7657d,2,2,1.0,0.0,1.0
2ca52374-8a04-4428-a663-1d942746703d,2,2,1.0,0.0,1.0
daa6d7cf-ece5-4a44-8bdd-5d01af7d3f9b,2,2,0.97,0.03,0.97
a654b6c6-4d67-45da-9a91-c3e545411527,2,2,1.0,0.0,1.0
74775926-2b15-4937-ba8e-4c6c46828c55,2,2,0.99,0.01,0.99
37dfb85f-1e84-4297-bf86-35b425b5a154,2,2,1.0,0.0,1.0
87a39835-983e-4878-b654-609ca7047156,2,2,0.99,0.01,0.99
f1f9ef8e-c4ec-47d9-a6a8-ee6e3c33abb3,2,2,0.99,0.01,0.99
20a06918-f4b4-49e9-b889-b07af73746e8,2,2,1.0,0.0,1.0
0ecc6927-5195-4f55-8a32-545980805467,2,2,1.0,0.0,1.0
5cb89fad-a23d-4a24-a23e-ad2fbc9eef96,2,2,0.96,0.04,0.96
cd48ebb8-c376-4b88-990f-b09c3b38c610,0,0,0.98,0.98,0.02
3aa56e44-aa23-412a-9d5b-f5c526a26a59,2,2,1.0,0.0,1.0
eb9f9980-fb62-458a-a4a0-8a70cca1a958,2,2,1.0,0.0,1.0
57f293d9-a8b3-4086-b0ed-b36008ae3b68,2,2,1.0,0.0,1.0
58b865ea-9378-46f5-8836-31b8c3136263,2,2,1.0,0.0,1.0
1c47575b-3462-496c-bc1d-7d6a6a98cf4c,2,2,1.0,0.0,1.0
038167a5-5ec6-4158-87cb-4c76cfbbaebd,2,2,0.97,0.03,0.97
ee3d80a2-caa9-479f-b796-fda11458bf5a,2,2,1.0,0.0,1.0
e794583e-635d-476a-9953-8f4f4e741f5a,2,2,1.0,0.0,1.0
e2791557-938d-4e9b-b842-b166db00153e,2,2,1.0,0.0,1.0
6afed001-5349-4557-b6b0-d1f030dee7e5,2,2,1.0,0.0,1.0
21f2ad36-d511-4a10-8049-fba858e1a6f0,2,2,0.99,0.01,0.99
8f1c63a9-dc44-4a35-8b9f-01c4ff3aee85,2,2,1.0,0.0,1.0
e6506bd1-2b8a-4fc9-9661-75e31d767050,2,2,0.99,0.01,0.99
4174540c-9fc2-47b7-858d-b31745a02290,2,2,0.98,0.02,0.98
a137110a-1f52-4e71-8d12-75c84aba1b90,2,2,0.97,0.03,0.97
147c4875-504a-4035-9556-83243c0a64e2,0,0,0.96,0.96,0.04
e9bb8f96-353c-42dd-bb8a-5998123b8725,2,2,0.99,0.01,0.99
d6dbf725-c1a0-438d-b8b6-fe02e91ffbe9,2,2,1.0,0.0,1.0
99fc89e5-13b2-4937-a8f1-bf127a5eae62,2,2,0.98,0.02,0.98
45926c56-dd29-42f7-8e86-0a933ea8f1ad,2,2,0.96,0.04,0.96
f7703ebb-b465-4fd1-87e4-58905c9b549d,2,2,0.99,0.01,0.99
055af36e-0dc6-48f8-a207-51fb164cc846,2,2,1.0,0.0,1.0
df1859c0-e08e-4686-a1b7-e8c02b72fe4e,2,2,1.0,0.0,1.0
7d516769-19da-473e-b7c4-ac937e512d44,2,2,1.0,0.0,1.0
7d5966e3-eddf-4eca-815e-332500a38377,2,2,1.0,0.0,1.0
db668d75-5892-4062-9562-175cdc659422,2,2,0.97,0.03,0.97
fba4eb57-9bbb-4cd9-a523-ea842d07a256,2,2,1.0,0.0,1.0
ca98e050-b69f-4657-b7d2-dd3994cad528,2,2,1.0,0.0,1.0
00243955-5e3f-49d7-beb7-e8452f1fe31d,0,0,0.97,0.97,0.03
19e0b7dd-6341-4bc8-87fb-fcebd460925a,2,2,1.0,0.0,1.0
56eebef6-1166-495b-aeb2-2fe92785c75c,2,2,0.99,0.01,0.99
79f414c3-c36c-427b-8963-4caa4e48e466,2,2,1.0,0.0,1.0
146ab8b4-9c13-4b1c-ab43-a83d543a5103,2,2,1.0,0.0,1.0
dcd6a97e-d4d6-4f77-8dfb-7d110ee0da36,2,2,1.0,0.0,1.0
1578fbf7-2d35-4633-b78b-d78d11488360,2,2,1.0,0.0,1.0
dc7d1d7c-20d1-4e8d-bb66-a6e1f3d9fe1c,2,2,0.99,0.01,0.99
89559a46-dde2-4529-9f76-b3e898879591,2,2,1.0,0.0,1.0
2481d341-eeb2-4555-8df1-030e48b39123,2,2,0.99,0.01,0.99
2f6a74df-c62d-4971-8161-36d866003426,2,2,1.0,0.0,1.0
31b0c1f6-183b-4aa5-bad2-b38c1fba58d8,0,0,0.98,0.98,0.02
11fe6745-efac-4397-ab09-cbbcdf26f923,2,2,0.93,0.07,0.93
366c97d6-68f0-4c80-a19b-0504abe7afa7,0,0,1.0,1.0,0.0
bef7a3d2-1fa3-477a-8279-cbe0ecc5cbd1,2,2,1.0,0.0,1.0
1f90eb02-eedc-46b0-a30f-8e3340612970,2,2,0.97,0.03,0.97
04a44334-663a-4fd2-aa35-4b942796ae50,0,0,0.98,0.98,0.02
37968c1c-d9f5-4d93-8c5a-bbf54f1e9bc1,2,2,1.0,0.0,1.0
4da74937-baea-4b61-81d9-fac5aca72936,0,0,0.98,0.98,0.02
f6bc3e4a-4c4e-4cb1-9cd8-e3792321b197,2,2,1.0,0.0,1.0
80791d6d-a56e-425d-a177-dc371660c9e2,0,0,0.96,0.96,0.04
29d2c15b-f3d5-4614-9eed-20b2966fa5c4,2,2,0.99,0.01,0.99
1bc158b7-5e73-4acd-b8f1-5cb9f46b7ea8,2,2,0.93,0.07,0.93
68d187e3-f8fe-4994-bb2c-ebc5c151369d,2,2,1.0,0.0,1.0
29e16ec3-c5fe-4e84-9ea4-c565ef3606fb,2,2,1.0,0.0,1.0
da64095d-ee96-4350-a455-718a5d1440f9,2,2,0.99,0.01,0.99
d751400f-2ce3-4807-ae1d-e05b2cc62cbd,2,2,1.0,0.0,1.0
e9c57b5d-2d30-45b6-9b43-4aab7c38de39,2,2,1.0,0.0,1.0
ee2bd71d-7bc1-4440-98d0-9f954ae7d43f,2,2,0.99,0.01,0.99
761d9586-4a45-48a0-a50e-333a206439b9,0,0,0.94,0.94,0.06
db5b6033-e479-4f9e-9cc0-882da2e51c21,2,2,0.99,0.01,0.99
cc6eec8a-761d-4df8-bc39-401f159b3ab8,0,0,0.98,0.98,0.02
351ae48c-4f73-4974-88d7-c99b0bc80b8a,2,2,1.0,0.0,1.0
e8e7d0f6-008e-40e3-a42d-9069d3daa004,2,2,1.0,0.0,1.0
e173e3a3-1947-40e5-926a-8e1c07270d4f,2,2,0.99,0.01,0.99
671ab5c2-7fd7-441f-b60c-247662f2e0c4,2,2,1.0,0.0,1.0
0babc614-d731-454f-89d9-a98364974c0f,2,2,1.0,0.0,1.0
e0b7de28-5b87-4d97-8912-e2c9e4181e78,2,2,0.99,0.01,0.99
d5751ac3-2629-41c2-ab32-75b104e9e334,2,2,1.0,0.0,1.0
ced9cc39-c784-4f0a-b156-5f3592e754a6,2,2,0.99,0.01,0.99
ae4e0c10-f1a8-4fc0-9f9f-365d3604678d,2,2,1.0,0.0,1.0
5f94e1d3-7980-499f-bebe-2edaa4b9c55f,2,2,1.0,0.0,1.0
26036692-1a52-4cfc-9d3e-2769aa5c9dea,2,2,1.0,0.0,1.0
1dbca1d3-dc76-4c2a-8e36-62288d137d12,0,0,0.98,0.98,0.02
f41d9a03-0355-4aae-87a5-2d9ab97bdb82,2,2,0.96,0.04,0.96
4a7ee7f9-620a-45fe-8ced-dba8cfaec983,2,2,1.0,0.0,1.0
f0778c9c-83d4-40a7-bbe3-98771c8ff82d,2,2,1.0,0.0,1.0
b9adc55f-7a1b-44a9-a883-42cf0ced44da,2,2,1.0,0.0,1.0
bac6f19e-3319-49c6-86af-22faeb2d56c8,2,2,0.99,0.01,0.99
f979cf1b-2a5e-443f-9ca0-4e3688d0594c,2,2,1.0,0.0,1.0
a43ea9f0-a92c-40c1-9219-e742eeefca88,2,2,1.0,0.0,1.0
1eaf82fb-9fce-4c13-8838-993be4ecb107,2,2,1.0,0.0,1.0
a93cf637-1f16-4774-831d-f39a448e5d12,2,2,0.98,0.02,0.98
be8cc6c8-8c1b-4b93-950a-c867d1fb43a2,2,2,1.0,0.0,1.0
8130efe2-7bf2-40b1-a851-31d2e4f1df7f,2,2,0.99,0.01,0.99
b4b9bf71-84b4-4994-9527-ba4c3b17700f,0,0,0.98,0.98,0.02
84486b9c-523b-4c9e-b17f-b0c22e2f78ab,0,0,0.92,0.92,0.08
2a15d912-7dee-4ad7-a6e5-292ea4dc0e76,2,2,0.94,0.06,0.94
ae6ccf50-8984-4087-bc3c-de6f216a7418,2,2,0.98,0.02,0.98
284f143b-fed0-4ee2-9539-30132f4233ee,2,2,1.0,0.0,1.0
a7c9ade6-284f-493a-96b1-c72ba36ce606,2,2,1.0,0.0,1.0
94e98811-0fa4-491a-b63f-1876e4b6fae2,2,2,0.98,0.02,0.98
3a8b65ea-ddb7-41b0-8d08-39a5146e0503,2,2,0.99,0.01,0.99
729b6df8-e15a-48a7-a801-a61f382e2f96,2,2,0.92,0.08,0.92
8752955f-7cbf-4493-92bb-4f10ce5e9192,0,0,0.97,0.97,0.03
79477d19-3406-48b9-9caa-1e743071761a,2,2,1.0,0.0,1.0
59710ad4-97a9-4479-8681-6c19d8abe067,2,2,1.0,0.0,1.0
ed6218aa-9ba3-4e41-ba7c-5263599c8501,2,2,1.0,0.0,1.0
aa306647-b16c-4f4c-a939-6a50ec04da6c,2,2,1.0,0.0,1.0
3651120e-5209-465d-970f-ea4d8a2edad7,2,2,1.0,0.0,1.0
9eff076b-d92c-4ca7-a734-9db61b0eec3d,2,2,0.99,0.01,0.99
73323bb3-9afe-44a0-9418-578c4d368035,2,2,0.99,0.01,0.99
43a77191-33c5-4fcf-a96d-1972b3674f80,0,0,0.97,0.97,0.03
10348b2f-d6e1-41ab-bd79-fb795515f238,2,2,1.0,0.0,1.0
46f85969-a256-40b9-838c-1a3e78ffce82,2,2,0.99,0.01,0.99
fa383d0e-e924-42ee-8feb-202a86eefd5c,2,2,0.98,0.02,0.98
c6d1f23b-940c-4f22-8b96-7f61500b09b3,2,2,1.0,0.0,1.0
5be4328e-58ed-4fdd-af5c-61ff66d6a0ff,2,2,1.0,0.0,1.0
715df4f6-0d37-4802-8610-3b1ebc8002da,2,2,1.0,0.0,1.0
33f08efa-19e4-4fe0-b298-e5cebffce882,2,2,1.0,0.0,1.0
20e85b95-f377-4529-90ab-37448edf21f7,2,2,1.0,0.0,1.0
18021aef-36aa-436a-96a6-68fa576dbfff,2,2,1.0,0.0,1.0
366dd184-e751-4df0-978c-486c94d8e01e,2,2,1.0,0.0,1.0
13f61506-38ec-4bb4-af93-3cd5640a1eb3,2,2,1.0,0.0,1.0
6f9789cc-647f-49f4-bc43-35c4c347f7a0,2,2,1.0,0.0,1.0
3a67a467-4564-4a8f-9768-4f873b75c989,2,2,0.99,0.01,0.99
69350739-0f47-44dd-960c-e35c72427d7c,2,2,1.0,0.0,1.0
f03f3f32-ad95-4187-9779-69369776a5e8,2,2,0.92,0.08,0.92
fa838369-0405-45b9-9ed1-183245bef63b,2,2,1.0,0.0,1.0
9ddaeed0-e734-4beb-963c-addb944b2619,2,2,0.99,0.01,0.99
3b637648-7bd9-49ef-b96a-1ebd570ed788,2,2,1.0,0.0,1.0
10b1b356-847b-4ba0-b1d9-04b83c5aa0cd,2,2,1.0,0.0,1.0
1e852f51-ab1f-4ff0-9937-6c7b11982f31,2,2,1.0,0.0,1.0
de0f3cd7-e5b5-4273-9ee3-f938fa1251be,2,2,1.0,0.0,1.0
f2053f66-f9f3-43da-93c7-c7c35d8e3728,2,2,0.99,0.01,0.99
c0de9a40-0dd4-451f-961d-bfa17c0b7918,2,2,1.0,0.0,1.0
4a932ed3-0089-4621-a7ff-50665b643db0,2,2,0.98,0.02,0.98
0c3deced-35f2-4233-a2fd-d2b9d638462f,2,2,1.0,0.0,1.0
a5e226c0-0729-459a-9474-46d8bbb13483,2,2,0.94,0.06,0.94
ca05f660-a647-41fe-8266-38bab59c2324,2,2,0.99,0.01,0.99
19dcb139-4253-4edf-abc6-8ecc028cd628,2,2,1.0,0.0,1.0
1e9b99a1-f777-43cf-b69d-61f60365f0f2,2,2,0.99,0.01,0.99
d943bf02-f7dd-4bb5-9ea2-385651669db9,2,2,0.97,0.03,0.97
92eacb3e-c072-4ba6-b422-453bef1a3ea3,2,2,1.0,0.0,1.0
419f2d5f-f0eb-404e-a581-ba40f0eb8ca1,2,2,0.99,0.01,0.99
d239e126-2b7f-40d7-8927-94a9d168bb72,2,2,1.0,0.0,1.0
2b36436e-7edc-4071-b184-af945c808a26,2,2,1.0,0.0,1.0
734dbc86-5ba8-4363-8677-f7079a2f3f11,2,2,0.99,0.01,0.99
c6c1e700-3d2f-456a-82a4-3c65d3945c64,2,2,1.0,0.0,1.0
398a18f1-71a9-4a10-9433-25855b807a37,2,2,0.98,0.02,0.98
22281dc4-a81e-4578-9fc5-62e344a235fb,2,2,1.0,0.0,1.0
6e319ecd-e2c6-46d5-b071-61f64d5c7ec7,2,2,1.0,0.0,1.0
0f58e8e2-92c9-4a69-9efd-e05a27cb3fa7,2,2,1.0,0.0,1.0
770e7980-0684-4e07-84ee-00f97a2a1d92,2,2,1.0,0.0,1.0
9fbd7040-989b-449f-abea-a088c128bcc0,0,0,0.99,0.99,0.01
78f8a0a5-c500-4bc6-9c93-c8e3e61f7741,2,2,0.99,0.01,0.99
15996f80-5c1a-4549-a76c-a1cf171a8ba5,2,2,1.0,0.0,1.0
57bffcbf-3b9a-4839-966f-dfc6c1eabdf7,2,2,1.0,0.0,1.0
b7a26133-6eed-443d-970f-91dfbdd5ff4b,2,2,1.0,0.0,1.0
0f4ebc05-17f5-481e-863d-a6137d5c4727,2,2,0.91,0.09,0.91
6893fd8c-0d66-4332-b8b1-d9e34fc77c10,2,2,1.0,0.0,1.0
47976aac-57b4-468f-844c-d78e0d587038,2,2,1.0,0.0,1.0
ac042c45-46f3-48aa-a314-901373e9d72c,2,2,0.99,0.01,0.99
5677c837-3a61-4469-bb70-a50dc794cf77,2,2,0.99,0.01,0.99
1108bdc8-65b5-44af-ba70-29f51cfa2557,2,2,1.0,0.0,1.0
b5fd9191-e361-4939-b6db-51fe44ff9673,2,2,1.0,0.0,1.0
e6b6bfde-7516-45a6-9e1f-84b35502ffca,0,0,0.99,0.99,0.01
4c194e60-966a-429b-ab95-35a5317e7317,2,2,1.0,0.0,1.0
1c3d1764-a2b0-462c-b2d5-bb4097bd6c78,2,2,1.0,0.0,1.0
94671415-4e54-4b63-b670-77847eb6f7c6,2,2,1.0,0.0,1.0
3fd47d74-1ad1-4e24-b718-0e2a1ff0d049,2,2,1.0,0.0,1.0
b4614818-13ae-4cd9-9c76-ac4d5981e4ac,2,2,1.0,0.0,1.0
79fea191-5951-44de-8b5f-8219af445c11,2,2,1.0,0.0,1.0
329c5732-2e0d-412d-9e85-0f70cb6063e7,2,2,1.0,0.0,1.0
392f7fcb-2358-427a-84bc-ef7902b381e2,2,2,0.99,0.01,0.99
2d3aa367-087c-43cc-b160-325b9afef3f8,2,2,1.0,0.0,1.0
a45c9654-d651-420e-abcf-abec70d7bfdf,2,2,1.0,0.0,1.0
76a37a37-8f5b-4b6a-8cbb-609ad3992a80,2,2,1.0,0.0,1.0
5519a1c6-9589-4ddf-89e4-4f78ee14597f,2,2,0.98,0.02,0.98
bfbd6504-19ff-4b7b-81f6-dc367369129d,0,0,0.96,0.96,0.04
71856de3-7e3f-4394-a37c-6977594ae3d2,2,2,0.99,0.01,0.99
8b5801fc-9d1d-46e7-9ccf-aa1f6bbc774b,2,2,1.0,0.0,1.0
34d03594-9e09-4f01-a03c-63ee53e46521,0,0,0.96,0.96,0.04
899c543a-7ae7-458d-8661-ac966a096ea3,2,2,1.0,0.0,1.0
9c938db5-f0ec-44b2-a6fa-182f94ed05cb,2,2,1.0,0.0,1.0
7c759d76-ddff-4e3f-aa09-72736e159cd3,2,2,1.0,0.0,1.0
0baecdf1-8c0c-4d7f-b6fd-426ad76a1f1f,2,2,1.0,0.0,1.0
e8db6261-0f69-4a7c-8018-633ee9e6e869,2,2,1.0,0.0,1.0
bf2301fd-3af9-4208-92a7-a8a3be4e27f0,2,2,1.0,0.0,1.0
e92a978b-86b3-4590-ae61-027d528a8bce,2,2,1.0,0.0,1.0
af7c4003-cda7-4db1-a89b-c75e16d3cee9,2,2,1.0,0.0,1.0
0e17bb25-9220-46c8-9d14-aac49636e8ee,2,2,1.0,0.0,1.0
190e6dfe-5300-4f11-a6f9-8f32e61480f9,2,2,0.99,0.01,0.99
076c02ae-9f33-4765-b301-91a68ed884f6,0,0,0.9,0.9,0.1
1419a115-e960-4313-9f95-03544a6c914e,2,2,1.0,0.0,1.0
aaa30c90-53df-4957-978a-758bc34417d7,2,2,1.0,0.0,1.0
d6a28c2e-0130-4e68-a653-5f39900df2f1,2,2,1.0,0.0,1.0
55242657-f6a5-45d9-9b3a-2ca447fdf83f,2,2,1.0,0.0,1.0
b117f5d2-1c39-4dc7-9654-47d744ebc9df,2,2,1.0,0.0,1.0
61f3ca63-bd62-4b9b-886d-a3fedd75f6a9,2,2,0.99,0.01,0.99
951831d1-7359-48a3-8253-e4381f06cd78,2,2,0.98,0.02,0.98
a24a46ec-a064-46a9-bd46-3c9f2f63b5a0,2,2,1.0,0.0,1.0
f0f3cd31-efcd-48a4-9f47-a5ff3815e264,2,2,1.0,0.0,1.0
d3c11ff9-ba1e-442d-8de6-0b6b42aa31c8,2,2,1.0,0.0,1.0
c9708ecc-85f3-4288-bcf4-8f7948bb6345,2,2,1.0,0.0,1.0
3ee0dedd-cab4-4762-8e87-c751c1688a66,2,2,0.94,0.06,0.94
ea51e543-e220-4222-ac48-89bdfc5a7057,2,2,1.0,0.0,1.0
117209d9-75a5-48a1-aa38-e59aada303e2,2,2,1.0,0.0,1.0
27ab2ec7-8a72-4923-b33b-451190e7d67e,2,2,1.0,0.0,1.0
a74c4b62-b609-4b3e-b8cf-5b96522a6315,2,2,1.0,0.0,1.0
47092d24-1fd1-42cf-bb9a-3f47b2c42906,0,0,0.95,0.95,0.05
02b097a5-e663-4d0a-92ed-f079a3e57455,2,2,0.99,0.01,0.99
d51497a9-d42d-4c03-82e0-c77c5d932ccb,2,2,1.0,0.0,1.0
44b564bd-8aef-4c65-9703-8d3f1a169365,2,2,1.0,0.0,1.0
aafb65ab-2444-414b-8ee7-581b1c46ab7b,2,2,0.99,0.01,0.99
80cbdfde-e88d-40e3-9a0d-523fcc5dbc98,0,0,0.98,0.98,0.02
913a5bea-02f8-43f5-87c5-9558fa3a9663,0,0,1.0,1.0,0.0
